total_video_clicks,total_watch_time,total_forum_participation,total_coursepage_clicks,total_assignment_clicks,correct_answer_ratio,total_session_count,avg_login_interval_secs
0.0216608403935315,0.0,0.0,0.06828618172969715,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2689947313199856,0.0,0.0,0.0
0.075324688529768,0.008277793133499578,0.3693439392156607,0.23499364325649383,0.09199927535137324,0.0,0.26202376017968476,0.8097228226715618
0.0629106559209439,0.0,0.0,0.08360147535319228,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.02169146981222329,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.18256819786856274,0.112314945671809,0.0,0.12268481476136556,0.0,0.0,0.19772207765021124,0.7412395481984453
0.04660334363084145,0.033141150244878334,0.0,0.04906286433677603,0.0,0.0,0.0,0.0
0.03582261418995658,0.0,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.25233986551503934,0.2720845452934183,0.0,0.1643430636992542,0.2801509484488256,0.0,0.11529092734716637,0.8547953835790192
0.0,0.0,0.0,0.0,0.10917348038305816,0.0,0.0,0.0
0.309699496888958,0.2738415756551907,0.0,0.19540857989870922,0.3537104560511571,0.0,0.11529092734716637,0.7349377220415695
0.0,0.0,0.0,0.14351295849847767,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.075324688529768,0.09534552523466457,0.2640071109612588,0.0903110944425606,0.0,0.0,0.0,0.0
0.31065519414536735,0.2688272266956971,0.0,0.22080228074244063,0.41368514277352375,0.0,0.11529092734716637,0.8491248434179488
0.25233986551503934,0.3190834381423186,0.0,0.14724909108530232,0.0,0.0,0.11529092734716637,0.9667586967798331
0.03582261418995658,0.0,0.2640071109612588,0.07630865803690741,0.0,0.0,0.0,0.0
0.05541119507604266,0.0,0.0,0.07630865803690741,0.0,0.0,0.11529092734716637,0.6083835948800603
0.4053973948363137,0.35428733399811335,0.4045515572969408,0.4224624548748718,0.42370535408269616,0.0,0.19772207765021124,0.8216945766541042
0.33468284624140354,0.2957856715056734,0.0,0.13565057988315601,0.5548838515610697,0.0,0.19772207765021124,0.8786137849573697
0.18021033528594824,0.1274778465098866,0.0,0.1396505443422448,0.0,0.0,0.11529092734716637,0.7324012419257153
0.04660334363084145,0.0,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.0216608403935315,0.0,0.0,0.02169146981222329,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.4111671179632238,0.3241782177942545,0.2640071109612588,0.4531027339764833,0.2568210290776716,0.0,0.19772207765021124,0.6932302310281403
0.0,0.0,0.0,0.0903110944425606,0.0,0.0,0.0,0.0
0.09410259290457561,0.17599904382268836,0.0,0.06828618172969715,0.0,0.0,0.0,0.0
0.075324688529768,0.1788611008393297,0.0,0.1023713351099705,0.0,0.0,0.0,0.0
0.13450368095526322,0.26748103462999445,0.0,0.14351295849847767,0.0,0.0,0.11529092734716637,0.11071099250167178
0.31285500704194275,0.31543658675038955,0.0,0.1023713351099705,0.7231055111253891,0.0,0.5409934575017872,0.7048817644297551
0.0,0.0,0.0,0.0,0.1580084071442773,0.0,0.0,0.0
0.09799620894923482,0.0,0.592909045523771,0.2666686664853091,0.30005822880860245,0.0,0.19772207765021124,0.8652425820300832
0.0,0.0,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.069472110617505,0.08625927742554501,0.0,0.11798159689205781,0.0,0.0,0.11529092734716637,0.7717022905193803
0.03582261418995658,0.0,0.0,0.059318001100172185,0.0,0.0,0.0,0.0
0.03582261418995658,0.0,0.0,0.1674931415865603,0.3949651349314102,0.0,0.3985067014998741,0.7354634938702391
0.0216608403935315,0.0,0.0,0.059318001100172185,0.0,0.0,0.0,0.0
0.18021033528594824,0.15966312587735432,0.0,0.14724909108530232,0.0,0.0,0.0,0.0
0.09410259290457561,0.013738222003893664,0.0,0.1023713351099705,0.0,0.0,0.0,0.0
0.03582261418995658,0.0,0.0,0.08360147535319228,0.0,0.0,0.0,0.0
0.40645056118288686,0.28986733917332885,0.1728705995912286,0.41057469558036913,0.37936348553235444,0.0,0.4638043622012811,0.6652095197915697
0.03582261418995658,0.0,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.04660334363084145,0.021348226052503597,0.0,0.0903110944425606,0.0,0.0,0.0,0.0
0.19033361494150686,0.24967753142516358,0.0,0.20036725163988123,0.0,0.0,0.19772207765021124,0.4963852123064174
0.069472110617505,0.029146791177643735,0.0,0.08360147535319228,0.04301347860963262,0.0,0.0,0.0
0.0,0.0,0.0,0.059318001100172185,0.0,0.0,0.0,0.0
0.12522846582034658,0.05514707626381025,0.0,0.14724909108530232,0.0,0.0,0.11529092734716637,0.940236868143953
0.04660334363084145,0.04092032794210932,0.0,0.09654192598581778,0.0,0.0,0.0,0.0
0.28069060835004767,0.5732047582537158,0.32457418790227877,0.35202103696748066,0.22296097334962772,0.0,0.11529092734716637,0.9319711093480323
0.0629106559209439,0.0,0.0,0.06828618172969715,0.0,0.0,0.0,0.0
0.10165812177774484,0.1545148077319787,0.0,0.09654192598581778,0.0,0.0,0.0,0.0
0.03582261418995658,0.0,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.03582261418995658,0.0,0.0,0.059318001100172185,0.0,0.0,0.0,0.0
0.03582261418995658,0.0,0.2640071109612588,0.1023713351099705,0.0,0.0,0.0,0.0
0.10839737754396256,0.1395843239975957,0.0,0.06828618172969715,0.0,0.0,0.11529092734716637,0.6988623669419488
0.14461639605423404,0.224009849157002,0.2640071109612588,0.13150009488768047,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.03582261418995658,0.0,0.0,0.059318001100172185,0.0,0.0,0.0,0.0
0.11734449828766005,0.11482378056508327,0.0,0.17056662041863893,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2385901874754372,0.0,0.0,0.0
0.04660334363084145,0.10014044326458497,0.0,0.059318001100172185,0.0,0.0,0.0,0.0
0.069472110617505,0.024278107113599626,0.0,0.059318001100172185,0.0,0.0,0.0,0.0
0.0216608403935315,0.0,0.0,0.08360147535319228,0.0,0.0,0.0,0.0
0.13664313630454483,0.1752496088957569,0.0,0.17056662041863893,0.0,0.0,0.26202376017968476,0.8680247456315586
0.03582261418995658,0.0,0.0,0.23882575017960772,0.30005822880860245,0.0,0.26202376017968476,0.8276883087982222
0.0216608403935315,0.0,0.0,0.0903110944425606,0.0,0.0,0.0,0.0
0.354077549558744,0.3691349742873891,0.0,0.5191356827515956,0.6629902807163176,0.0,0.3985067014998741,0.5948993821589403
0.08062071299227169,0.045786211896718526,0.0,0.04906286433677603,0.0,0.0,0.11529092734716637,0.8819416389302986
0.11734449828766005,0.15804441426429694,0.0,0.11798159689205781,0.09199927535137324,0.0,0.0,0.0
0.17137934389640402,0.201224627013509,0.0,0.18217873258445483,0.17595224656172165,0.0,0.0,0.0
0.0216608403935315,0.0,0.0,0.04906286433677603,0.0,0.0,0.0,0.0
0.35116033445342965,0.28945284641829666,0.32457418790227877,0.36517244266882043,0.3471334483257851,0.0,0.11529092734716637,0.7850467203869574
0.17270125995042618,0.24394560992245323,0.0,0.14351295849847767,0.04301347860963262,0.0,0.0,0.0
0.35183953047857086,0.33281105875988465,0.0,0.1849292587061354,0.45418649705342196,0.0,0.19772207765021124,0.7843653349600357
0.10165812177774484,0.11917438427386216,0.0,0.157792696338722,0.0,0.0,0.0,0.0
0.08994132557439496,0.0,0.0,0.13565057988315601,0.07089261677836434,0.0,0.0,0.0
0.11151804406857452,0.19547253163994094,0.2640071109612588,0.11304951012599634,0.0,0.0,0.0,0.0
0.17528190462403054,0.18242598001093804,0.5278871440116794,0.2976138203686781,0.17595224656172165,0.0,0.5173968048102717,0.6997153935020338
0.05541119507604266,0.0,0.0,0.059318001100172185,0.0,0.0,0.0,0.0
0.08062071299227169,0.15652645764273518,0.0,0.059318001100172185,0.0,0.0,0.0,0.0
0.0629106559209439,0.0,0.2640071109612588,0.23106778888422963,0.4740109609556681,0.7727602777784345,0.31479876304511045,0.5779178688106464
0.0216608403935315,0.0,0.0,0.02169146981222329,0.0,0.0,0.0,0.0
0.11734449828766005,0.04465086448379751,0.0,0.03692569576827729,0.0,0.0,0.11529092734716637,0.7535016762711355
0.30479848278789795,0.2571161136409925,0.1728705995912286,0.24622989368794873,0.0,0.0,0.11529092734716637,0.8816619965595557
0.20757647166854773,0.27896145056826865,0.2640071109612588,0.240708359823093,0.04301347860963262,0.0,0.35958615634505064,0.7862087929763556
0.17270125995042618,0.13567560763872707,0.1728705995912286,0.21649694403646028,0.0,0.0,0.11529092734716637,0.11714249794614823
0.1644200900231346,0.2333994237771079,0.0,0.17937048387285545,0.2283914249450414,0.7727602777784345,0.0,0.0
0.15516076908433593,0.1889808966856882,0.0,0.14724909108530232,0.14778663224479463,0.7727602777784345,0.11529092734716637,0.827603667322397
0.18139765097579574,0.06028072706637505,0.0,0.3003109635782359,0.04301347860963262,0.0,0.31479876304511045,0.7502107141787172
0.41160132496206553,0.3347742387583156,0.0,0.3840265164139129,0.47608445224697904,0.0,0.49179324913164923,0.41264094858231837
0.11151804406857452,0.12020245170137926,0.3693439392156607,0.12718404290828114,0.0,0.0,0.0,0.0
0.08062071299227169,0.17936807433153693,0.0,0.07630865803690741,0.0,0.0,0.0,0.0
0.04660334363084145,0.0,0.0,0.1023713351099705,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.13646802220532955,0.0,0.0,0.0
0.04660334363084145,0.05264572849915785,0.0,0.12268481476136556,0.0,0.0,0.0,0.0
0.14829906183633149,0.2228174923891772,0.0,0.21649694403646028,0.0,0.0,0.11529092734716637,0.7521899879472029
0.075324688529768,0.04465086448379751,0.2640071109612588,0.15438077367963138,0.0,0.0,0.26202376017968476,0.7574567181363291
0.35714600143646563,0.38009648458631634,0.1728705995912286,0.2989671082301066,0.4494634527213974,0.0,0.4638043622012811,0.7234373866625452
0.1629515433995397,0.05433670620910111,0.32457418790227877,0.2989671082301066,0.3738052583598218,0.0,0.5832842116062041,0.6377287918251676
0.14648064845202183,0.27152176639757497,0.0,0.1023713351099705,0.0,0.0,0.0,0.0
0.24732445999904293,0.1460278429576118,0.3693439392156607,0.4468292497390091,0.337894831608094,0.0,0.6024013077753076,0.6731926293769218
0.18021033528594824,0.28211521421112834,0.0,0.1876249454293791,0.18394514537076492,0.0,0.0,0.0
0.0,0.0,0.0,0.02169146981222329,0.0,0.0,0.0,0.0
0.04660334363084145,0.0,0.0,0.08360147535319228,0.0,0.0,0.0,0.0
0.3195108327681246,0.3731380724888662,0.1728705995912286,0.29349566121686776,0.45764755265459456,0.0,0.11529092734716637,0.31759081711240816
0.20311662560911736,0.26152571688989934,0.1728705995912286,0.34460069383908387,0.3620627129732709,0.0,0.4329328449413533,0.6568180665782478
0.20670217893555323,0.49555405142378894,0.2640071109612588,0.23106778888422963,0.17595224656172165,0.0,0.0,0.0
0.05541119507604266,0.0,0.0,0.08360147535319228,0.10917348038305816,0.0,0.11529092734716637,0.9336492113691699
0.03582261418995658,0.0,0.0,0.08360147535319228,0.0,0.0,0.0,0.0
0.22276424102664305,0.21923963384257233,0.0,0.1849292587061354,0.07089261677836434,0.0,0.11529092734716637,0.8012661982653271
0.0,0.0,0.0,0.02169146981222329,0.0,0.0,0.0,0.0
0.03582261418995658,0.0,0.0,0.07630865803690741,0.0,0.0,0.0,0.0
0.20581924645955765,0.45403676623910816,0.0,0.2634259758284678,0.0,0.0,0.0,0.0
0.17778316164205366,0.25745647777847974,0.0,0.03692569576827729,0.04301347860963262,0.0,0.19772207765021124,0.7925794795051004
0.15350294963781264,0.19823604840836698,0.0,0.11304951012599634,0.0,0.0,0.0,0.0
0.05541119507604266,0.008277793133499578,0.3693439392156607,0.1023713351099705,0.0,0.0,0.0,0.0
0.12270121157386592,0.15171854192975495,0.0,0.03692569576827729,0.10917348038305816,0.7727602777784345,0.0,0.0
0.0,0.0,0.0,0.02169146981222329,0.0,0.0,0.0,0.0
0.23255539658330768,0.2377651493790659,0.0,0.18217873258445483,0.04301347860963262,0.0,0.0,0.0
0.26605421457973194,0.29010517608215325,0.2640071109612588,0.3068943043052467,0.4494634527213974,0.0,0.11529092734716637,0.7084534302803717
0.0,0.0,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.24846087853858984,0.15586362399523065,0.0,0.059318001100172185,0.0,0.0,0.0,0.0
0.03582261418995658,0.0,0.0,0.059318001100172185,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.08360147535319228,0.0,0.0,0.0,0.0
0.26168260193115556,0.3254010560643099,0.0,0.1643430636992542,0.0,0.0,0.19772207765021124,0.8368613250503172
0.31378520079809613,0.3207449343091136,0.4045515572969408,0.3335357554302278,0.47085546467738487,0.0,0.3985067014998741,0.6379577169316167
0.03582261418995658,0.0,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.0216608403935315,0.0,0.0,0.02169146981222329,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.07089261677836434,0.0,0.0,0.0
0.0,0.0,0.0,0.02169146981222329,0.0,0.0,0.0,0.0
0.03582261418995658,0.0,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.3168334490811306,0.26982769419408825,0.0,0.30164554939628224,0.4107086247618221,0.0,0.19772207765021124,0.7971847375687705
0.18486105966430308,0.08113818919880822,0.0,0.12268481476136556,0.28367467254351864,0.0,0.26202376017968476,0.7335175418310068
0.075324688529768,0.0,0.0,0.0903110944425606,0.04301347860963262,0.0,0.0,0.0
0.0629106559209439,0.029146791177643735,0.0,0.12268481476136556,0.0,0.0,0.11529092734716637,0.8306108477223841
0.0,0.0,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.11151804406857452,0.20104150188021383,0.0,0.212065360396404,0.5037805536706337,0.0,0.35958615634505064,0.8045212140110538
0.03582261418995658,0.0,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.17270125995042618,0.28727575567071145,0.0,0.19790959508680306,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.05541119507604266,0.0,0.0,0.14724909108530232,0.13646802220532955,0.0,0.0,0.0
0.17528190462403054,0.11265745101344492,0.0,0.14351295849847767,0.04301347860963262,0.0,0.0,0.0
0.20929988509012676,0.22923544386407574,0.2640071109612588,0.20278338476554092,0.3119148211099074,0.0,0.0,0.0
0.24083039801905837,0.26645391429382526,0.0,0.157792696338722,0.32804746613735075,0.0,0.0,0.0
0.18598435053059295,0.17410861667443567,0.0,0.09654192598581778,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.39162620538981,0.0,0.11529092734716637,0.8241478594421187
0.0,0.0,0.0,0.06828618172969715,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.13565057988315601,0.0,0.0,0.0,0.0
0.24501198000428764,0.24436386781310607,0.2640071109612588,0.22080228074244063,0.07089261677836434,0.0,0.11529092734716637,0.9903846675836434
0.05541119507604266,0.15504308715756504,0.0,0.02169146981222329,0.0,0.0,0.0,0.0
0.069472110617505,0.20019296980376755,0.0,0.059318001100172185,0.04301347860963262,0.0,0.0,0.0
0.0,0.0,0.0,0.059318001100172185,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.059318001100172185,0.0,0.0,0.0,0.0
0.37567670056664654,0.5705351264665693,0.0,0.42858236271301053,0.6369809317941126,0.0,0.4638043622012811,0.7273489656153382
0.0,0.0,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.09410259290457561,0.18689680440573242,0.0,0.13565057988315601,0.09199927535137324,0.0,0.0,0.0
0.45998413246429043,0.38321659621181925,0.2640071109612588,0.36712901972568773,0.0,0.0,0.0,0.0
0.19744943509609367,0.15564098976985843,0.0,0.04906286433677603,0.0,0.0,0.0,0.0
0.12766581784604755,0.05593593223307493,0.0,0.17056662041863893,0.0,0.0,0.11529092734716637,0.13718519143401467
0.2277862790374402,0.2936521765947873,0.2640071109612588,0.21429751263036637,0.0,0.0,0.0,0.0
0.03582261418995658,0.0,0.0,0.04906286433677603,0.0,0.0,0.0,0.0
0.15350294963781264,0.19933411576887172,0.0,0.12268481476136556,0.0,0.0,0.0,0.0
0.2734022589204347,0.24632237460445364,0.0,0.17056662041863893,0.2650599066650824,0.0,0.0,0.0
0.22566669897637182,0.3228598547704119,0.0,0.24622989368794873,0.0,0.0,0.5409934575017872,0.6881870826389724
0.11734449828766005,0.1430410724759365,0.0,0.1078584302293363,0.0,0.0,0.0,0.0
0.03582261418995658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.04906286433677603,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.3010662228432497,0.37290730744859624,0.0,0.22080228074244063,0.42090276716387126,0.0,0.19772207765021124,0.6528820741288733
0.10839737754396256,0.13978229746353427,0.2640071109612588,0.12268481476136556,0.0,0.0,0.0,0.0
0.0629106559209439,0.1395843239975957,0.2640071109612588,0.11798159689205781,0.12374936485384275,0.0,0.11529092734716637,0.796558205246529
0.3599307667408002,0.38890444856336004,0.0,0.3885112592183311,0.1673454343709425,0.0,0.19772207765021124,0.7955571479334531
0.03582261418995658,0.0,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.059318001100172185,0.0,0.0,0.0,0.0
0.15180803621955727,0.21034883129640614,0.0,0.1643430636992542,0.21727961848699429,0.0,0.11529092734716637,0.8635967785239379
0.09410259290457561,0.09162227598457892,0.0,0.1023713351099705,0.0,0.0,0.11529092734716637,0.8821859199395711
0.0216608403935315,0.0,0.0,0.1078584302293363,0.0,0.0,0.11529092734716637,0.8596771953148614
0.069472110617505,0.16237710932037525,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.13646802220532955,0.0,0.0,0.0
0.05541119507604266,0.0,0.0,0.1849292587061354,0.2524989653459768,0.0,0.19772207765021124,0.8173958848377592
0.0,0.0,0.0,0.04906286433677603,0.0,0.0,0.0,0.0
0.28868094003491884,0.2465462080620222,0.1728705995912286,0.240708359823093,0.0,0.0,0.35958615634505064,0.756576412142907
0.03582261418995658,0.0,0.0,0.1078584302293363,0.0,0.0,0.19772207765021124,0.7428831200857163
0.069472110617505,0.0868928530155958,0.0,0.1023713351099705,0.0,0.0,0.0,0.0
0.28555451542584565,0.36856132024100846,0.1728705995912286,0.1876249454293791,0.09199927535137324,0.0,0.19772207765021124,0.8425957921996616
0.08994132557439496,0.16401289971182073,0.0,0.0903110944425606,0.0,0.0,0.0,0.0
0.075324688529768,0.08561509701794452,0.0,0.06828618172969715,0.0,0.0,0.0,0.0
0.11734449828766005,0.049908022947037285,0.0,0.14724909108530232,0.04301347860963262,0.0,0.0,0.0
0.03582261418995658,0.0,0.0,0.04906286433677603,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.248028029071502,0.0,0.0,0.0
0.03582261418995658,0.0,0.0,0.02169146981222329,0.0,0.0,0.0,0.0
0.12007621061692482,0.1499396783451651,0.0,0.1078584302293363,0.0,0.0,0.0,0.0
0.38173468435540686,0.3227876313436963,0.0,0.4113849491304446,0.2801509484488256,0.0,0.4329328449413533,0.7537463262483561
0.11734449828766005,0.17038191054957277,0.0,0.09654192598581778,0.0,0.0,0.0,0.0
0.03582261418995658,0.0,0.0,0.0,0.0,0.0,0.11529092734716637,0.8764749048790713
0.12522846582034658,0.19857866994336565,0.2640071109612588,0.11798159689205781,0.0,0.0,0.0,0.0
0.10165812177774484,0.15768654954526304,0.2640071109612588,0.12718404290828114,0.07089261677836434,0.0,0.0,0.0
0.0216608403935315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.248028029071502,0.0,0.0,0.0
0.2943147662564263,0.2231717021819197,0.0,0.212065360396404,0.2568210290776716,0.7727602777784345,0.0,0.0
0.2802752790145371,0.3426603106063128,0.0,0.2682679065494048,0.0,0.0,0.0,0.0
0.03582261418995658,0.0,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.06828618172969715,0.0,0.0,0.11529092734716637,0.87222096373181
0.08994132557439496,0.17911508443133514,0.0,0.1023713351099705,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.03582261418995658,0.0,0.0,0.059318001100172185,0.0,0.0,0.0,0.0
0.16866829795597135,0.14985747717525993,0.0,0.19286223747380196,0.04301347860963262,0.0,0.3985067014998741,0.6743267462099232
0.11734449828766005,0.23950955458435957,0.0,0.14351295849847767,0.0,0.0,0.0,0.0
0.0216608403935315,0.0,0.0,0.08360147535319228,0.0,0.0,0.0,0.0
0.12270121157386592,0.056704534700760964,0.0,0.12268481476136556,0.0,0.0,0.19772207765021124,0.364438363903895
0.191386983097744,0.2440084831564249,0.1728705995912286,0.20036725163988123,0.09199927535137324,0.0,0.11529092734716637,0.7519704011238969
0.03582261418995658,0.0,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.23321768624714034,0.2842533052855136,0.0,0.22080228074244063,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2689947313199856,0.0,0.0,0.0
0.0,0.0,0.0,0.02169146981222329,0.0,0.0,0.0,0.0
0.15678327679237566,0.19574992177750491,0.2640071109612588,0.17650137877988217,0.3493574819074512,0.0,0.11529092734716637,0.9708070780304578
0.03582261418995658,0.0,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.0216608403935315,0.0,0.0,0.059318001100172185,0.0,0.0,0.0,0.0
0.2338754439742223,0.20324402433580976,0.0,0.212065360396404,0.07089261677836434,0.0,0.19772207765021124,0.7138703636291068
0.04660334363084145,0.0,0.1728705995912286,0.28928627526568085,0.3515494806530318,0.0,0.35958615634505064,0.7019283415343442
0.0,0.0,0.0,0.0,0.34487631630564564,0.0,0.26202376017968476,0.7788991001506888
0.24732445999904293,0.2236054302663666,0.2640071109612588,0.15438077367963138,0.21131992957099816,0.0,0.11529092734716637,0.5157765126169874
0.08994132557439496,0.01791858137820632,0.0,0.23304279354497962,0.30611007809999846,0.0,0.35958615634505064,0.6671916060904112
0.03582261418995658,0.0,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.27384499977961546,0.16623111115659012,0.0,0.20979923994349556,0.5370702158002799,0.0,0.35958615634505064,0.7272008573462829
0.11734449828766005,0.228069979590612,0.0,0.04906286433677603,0.0,0.0,0.0,0.0
0.09410259290457561,0.10444737276546032,0.0,0.13150009488768047,0.0,0.0,0.26202376017968476,0.6566200773195449
0.0216608403935315,0.0,0.0,0.02169146981222329,0.0,0.0,0.0,0.0
0.13872038127346203,0.08257331928912214,0.0,0.17056662041863893,0.0,0.0,0.19772207765021124,0.7711499834001332
0.21346967010075635,0.2739159135092247,0.2640071109612588,0.21649694403646028,0.30904192741080727,0.0,0.0,0.0
0.21346967010075635,0.18580702864548418,0.0,0.04906286433677603,0.2283914249450414,0.7727602777784345,0.19772207765021124,0.7645795088647005
0.12766581784604755,0.12595136835011123,0.1728705995912286,0.15086880198734537,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.059318001100172185,0.0,0.0,0.0,0.0
0.18709282761264842,0.05514707626381025,0.9277335946787824,0.3937837984665839,0.19141399366307169,0.7727602777784345,0.4329328449413533,0.7489101275561562
0.0216608403935315,0.0,0.0,0.059318001100172185,0.0,0.0,0.0,0.0
0.03582261418995658,0.0,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.24383521301159503,0.26242553020355086,0.0,0.17937048387285545,0.3354934903654391,0.0,0.0,0.0
0.069472110617505,0.0,0.0,0.09654192598581778,0.13646802220532955,0.7727602777784345,0.0,0.0
0.0216608403935315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11734449828766005,0.021348226052503597,0.0,0.12268481476136556,0.0,0.0,0.0,0.0
0.04660334363084145,0.0,0.6232974656846128,0.15438077367963138,0.07089261677836434,0.0,0.35958615634505064,0.7713624916164362
0.11449576084308509,0.09659703100863604,0.0,0.059318001100172185,0.0,0.0,0.0,0.0
0.10511728315543017,0.13817757233558797,0.0,0.1023713351099705,0.0,0.0,0.11529092734716637,0.7700049195983172
0.03582261418995658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.10839737754396256,0.03490789231155918,0.1728705995912286,0.1674931415865603,0.0,0.0,0.11529092734716637,0.9131787468618674
0.0216608403935315,0.0,0.0,0.08360147535319228,0.0,0.0,0.11529092734716637,0.6965381627415116
0.0216608403935315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30141062236994,0.25831044647565704,0.496990496395226,0.382208502814975,0.4974646081592034,0.0,0.31479876304511045,0.6747031483209264
0.03582261418995658,0.0,0.0,0.03692569576827729,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.34487631630564564,0.0,0.0,0.0
0.0,0.0,0.0,0.0903110944425606,0.0,0.0,0.11529092734716637,0.811641061957237
0.05541119507604266,0.04687585985781335,0.0,0.059318001100172185,0.0,0.0,0.11529092734716637,0.9131813100810097
0.36794144452727784,0.3248622693339067,0.2640071109612588,0.38493028948072144,0.55691788399346,0.0,0.0,0.0
